LNR,RESPONSE
1754,0.0018222447597931889
1770,0.0017587433950166677
1465,0.000615230483149739
1470,0.0005242972343300883
1478,0.0008657617667925787
1782,0.0007629345243807944
1485,0.0011307092240837554
1519,0.000959782949320947
1835,0.0007100945887748431
1522,0.0012914076956853553
1539,0.0010349186760614958
1853,0.0015209638687031359
1856,0.0008656472610867865
2502,0.0014203375234128853
2182,0.0013355084230133923
2191,0.0012175877870817542
2522,0.0008776734871504806
2530,0.0010093796341966773
2215,0.0011886934597835118
2550,0.0011045031504842927
2570,0.0016095472333423652
2574,0.0004246624062729467
2579,0.0017506022062899426
2247,0.0017123887973630684
2674,0.0005098907806706979
11434,0.0019477749599490055
11122,0.0018497006330985405
11127,0.002239350878110465
11443,0.0026112491588863897
11170,0.001314201971352846
11191,0.0007758906359844484
11198,0.002081887061734524
10936,0.001314201971352846
11244,0.0018647238575236773
11247,0.0017707286158165961
11252,0.0011125721074801479
11259,0.001314201971352846
10945,0.0005988781775286479
10951,0.0007472258882620384
11271,0.0016068139298324566
10963,0.0015905729479538083
11282,0.0010819578610500383
11291,0.0005154317868695672
10980,0.0007951279820232304
10994,0.0009515676416300714
10998,0.001314201971352846
11303,0.001064314141017651
11630,0.000556042086912601
11636,0.0020498952547264335
11949,0.0022623970517575164
11950,0.0012871281973239276
11956,0.0027209337014208923
11648,0.001314201971352846
11653,0.0016053216732064405
11967,0.0010926477828999092
11972,0.0006959889226705369
11975,0.0008849193975293281
12110,0.002203417062768138
12113,0.0018618949791934258
11712,0.0010892529569675766
11716,0.001314201971352846
12000,0.000943130101449551
11722,0.0007918547827092854
12023,0.001314201971352846
12046,0.0024251752403179738
11762,0.001314201971352846
12071,0.0005863533060794366
12077,0.001837366616152807
11785,0.001639105453417869
11788,0.0030074255072791785
11790,0.0009221139625536349
11800,0.001134028288326563
11806,0.0004991276265493114
11816,0.0005612396824217574
11505,0.0006849886206348434
11837,0.0013307921398693398
11531,0.0016522934336821488
11848,0.0010068882992624476
11854,0.0007700709784731116
11877,0.0009117554098712837
11563,0.001076599432510904
11567,0.0012196811075686062
11894,0.0009307917300798623
11906,0.002444395562824903
11917,0.001314201971352846
11610,0.001314201971352846
11923,0.0015745387918945427
12596,0.0011160817195685535
12603,0.0005107564692541146
12608,0.0012905862094422706
12633,0.002443137930049659
12637,0.0014130368027116416
21484,0.001314201971352846
21184,0.001212779169843367
21247,0.0021230701133387957
20991,0.0010936398867080657
21018,0.0014392476502315089
21019,0.0015351335522335507
21047,0.0010849516850234082
21054,0.001474945123322516
21374,0.0020023013431210196
21392,0.0019123698489066287
21713,0.0014603023126237493
22019,0.001190436530814892
22025,0.0012383648955678213
21722,0.0018946477604850369
21728,0.0019614019316820364
22039,0.001314201971352846
22044,0.0023416130525189763
61900,0.0021758221761238213
62548,0.0007330565811064536
63176,0.0010806997334142547
64473,0.0022591683959387867
64779,0.0026636969251041705
64780,0.001330641787615392
64784,0.0013907472574120415
65105,0.001314201971352846
65431,0.0012369571303426463
65433,0.002239107872987832
66055,0.00039360093211762557
66071,0.001314201971352846
61280,0.0013296278509844993
61281,0.0010604462964274172
61284,0.0010766241696105214
61597,0.0015892054524677948
61606,0.0002333014160704678
62235,0.0015459129777894525
62240,0.0007716915974935154
62241,0.0005284892746587486
62555,0.0017561464686553312
62557,0.0013223085010956896
62565,0.0005705195214206652
62566,0.0023944770814208396
63515,0.001517410499118266
63524,0.001682975947935471
64797,0.001248595825759308
65116,0.001314201971352846
75249,0.0009758797997935537
75253,0.001835242386344556
75575,0.001314201971352846
76212,0.0007338318156217764
71422,0.00054428727456455
72059,0.0006294423766803843
72060,0.0014131804569908926
72383,0.001626889280826679
72386,0.0018018140251599504
72700,0.0014466374263881786
72715,0.0002732613708576945
73028,0.0013105920342765395
73346,0.0008898826508747988
73658,0.0008835382063873952
73662,0.002226251134950835
73666,0.0013410891016174304
73668,0.0013410891016174304
73985,0.0015435371193077987
74299,0.0011279171813248794
74310,0.0007364215424094986
74312,0.002487158285477404
74619,0.0017273463803604602
74620,0.0004325954387973352
74627,0.0011995238928747503
74938,0.0007382525873705112
74952,0.0009553487003399608
75911,0.00213999344485366
75913,0.001212737933844164
76221,0.0007774696115796845
76227,0.0011839314594484574
71448,0.0006441794967476678
15887,0.0007114944292888364
15498,0.001781339353423279
15504,0.0017695907537635684
15507,0.0005582454672763038
15521,0.0017510694356081377
24403,0.002657029416851389
24100,0.0022334305896624445
24436,0.002161815053260399
24440,0.001141258113707474
24442,0.001314201971352846
24148,0.0015667620245881364
24149,0.0006860764708098254
24155,0.0007900140882332491
24458,0.0006068270732005072
24169,0.0016463026307997506
24477,0.001989831215639686
24479,0.0005245072066611182
